Homolog, Bit Score
1, 0
1, 0
1, 0
1, 297
1, 0
1, 0
1, 425
1, 0
1, 0
1, 0
1, 310
1, 0
1, 0
1, 78
1, 0
1, 0
1, 0
1, 290
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 0
1, 133
1, 515
1, 215
1, 226
1, 223
1, 212
1, 214
1, 366
1, 391
1, 410
1, 349
1, 329
1, 317
1, 401
1, 393
1, 305
1, 304
1, 203
1, 294
1, 242
1, 54
1, 52
1, 0
1, 47
1, 239
1, 54
1, 52
1, 0
1, 47
1, 0
1, 0
1, 82
1, 72
1, 0
1, 195
1, 0
1, 0
1, 229
1, 0
1, 1154
1, 487
1, 374
1, 470
1, 347
1, 0
1, 471
1, 360
1, 460
1, 325
1, 0
1, 502
1, 634
1, 434
1, 0
1, 511
1, 829
1, 0
1, 455
1, 0
1, 0
1, 0
1, 0
1, 0
1, 294
1, 290
1, 568
1, 102
1, 568
1, 506
1, 507
1, 419
1, 458
1, 458
1, 511
1, 605
1, 606
1, 464
1, 579
1, 552
1, 715
1, 443
1, 456
1, 457
1, 512
1, 553
1, 553
1, 458
1, 522
1, 505
1, 436
1, 459
1, 454
1, 500
1, 549
1, 549
1, 465
1, 514
1, 494
1, 419
1, 411
1, 441
1, 451
1, 442
1, 430
1, 435
1, 433
1, 731
1, 541
1, 490
1, 510
1, 664
1, 472
1, 473
1, 551
1, 487
1, 506
1, 669
1, 470
1, 463
1, 532
1, 545
1, 551
1, 529
1, 500
1, 696
1, 494
1, 577
1, 561
1, 494
1, 579
1, 557
1, 492
1, 476
1, 638
1, 502
1, 493
1, 389
1, 743
1, 408
1, 416
1, 264
1, 153
1, 135
1, 228
1, 290
1, 225
1, 282
1, 228
1, 159
1, 230
1, 159
1, 169
1, 242
1, 258
1, 211
1, 263
1, 245
1, 157
1, 75
1, 298
1, 59
1, 188
1, 143
1, 168
1, 59
1, 109
1, 69
1, 132
1, 184
1, 0
1, 85
1, 132
1, 0
1, 134
1, 253
1, 213
1, 282
1, 547
1, 243
1, 320
1, 204
1, 275
1, 263
1, 165
1, 258
1, 251
1, 210
1, 173
1, 203
1, 80
1, 209
1, 96
1, 247
1, 346
1, 199
1, 247
1, 364
1, 263
1, 348
1, 213
1, 400
1, 205
1, 227
1, 549
1, 225
1, 162
1, 352
1, 348
1, 697
1, 390
1, 466
1, 942
1, 312
1, 611
1, 177
1, 237
1, 191
1, 145
1, 141
1, 176
1, 0
1, 128
1, 437
1, 381
1, 287
1, 324
1, 395
1, 230
1, 338
1, 387
1, 314
1, 365
1, 377
1, 244
1, 319
1, 416
1, 514
1, 783
1, 299
1, 579
1, 345
1, 395
1, 268
1, 354
1, 510
1, 292
1, 418
1, 326
1, 686
1, 278
1, 310
1, 156
1, 136
1, 498
1, 554
1, 139
1, 515
1, 327
1, 562
1, 138
1, 799
1, 456
1, 206
1, 554
1, 342
1, 90
1, 148
1, 443
1, 463
1, 230
1, 206
1, 426
1, 213
1, 405
1, 416
1, 430
1, 267
1, 233
1, 280
1, 236
1, 219
1, 221
1, 224
1, 463
1, 222
1, 202
1, 207
1, 223
1, 453
1, 414
1, 422
1, 226
1, 209
1, 201
1, 424
1, 400
1, 474
1, 330
1, 151
1, 190
1, 133
1, 190
1, 138
1, 305
1, 0
1, 187
1, 117
1, 124
1, 236
1, 231
1, 240
1, 224
1, 232
1, 842
1, 847
1, 812
1, 845
1, 904
1, 822
1, 941
1, 825
1, 899
1, 825
1, 263
1, 190
1, 261
1, 244
1, 1022
1, 255
1, 321
1, 0
1, 297
1, 312
1, 183
1, 404
1, 411
1, 185
1, 194
1, 830
1, 941
1, 650
1, 513
1, 0
1, 646
1, 671
1, 648
1, 676
1, 645
1, 519
1, 0
1, 636
1, 654
1, 640
1, 663
1, 525
1, 0
1, 641
1, 659
1, 624
1, 660
1, 0
1, 549
1, 539
1, 534
1, 547
1, 0
